Date,Peak Load (MW),Peak Load Hour,Wind @ Peak Load (MW),Max Wind Output (MW),Max Wind Time,Penetration @ Max Wind (%),Source_File,Curtailment Proxy (MW),Wind Utilization % @ Peak,Year,Month,DayOfWeek,Is_Weekend,Load-Wind Ratio,High Wind Day,Curtailment Severity
2015-02-12,37881.0,8.0,3622.0,7038.0,00:01:00,24.45,ERCOTWindIntegrationReport_2015.xlsx,3416.0,51.46,2015,2,3,0,10.455699696384212,0,Medium
2015-02-13,40849.0,8.0,4481.0,5215.0,04:29:00,16.17,ERCOTWindIntegrationReport_2015.xlsx,734.0,85.93,2015,2,4,0,9.114011601963409,1,Low
2015-02-14,33555.0,9.0,2298.0,8756.0,23:24:00,30.98,ERCOTWindIntegrationReport_2015.xlsx,6458.0,26.24,2015,2,5,1,14.595476294040887,0,High
2015-02-15,33982.0,20.0,8465.0,10033.0,22:55:00,33.64,ERCOTWindIntegrationReport_2015.xlsx,1568.0,84.37,2015,2,6,1,4.013938105362627,1,Low
2015-02-16,47285.0,20.0,2867.0,9337.0,00:00:00,33.47,ERCOTWindIntegrationReport_2015.xlsx,6470.0,30.71,2015,2,0,0,16.487099023709902,0,High
2015-02-17,49041.0,8.0,1579.0,2970.0,00:24:00,7.54,ERCOTWindIntegrationReport_2015.xlsx,1391.0,53.16,2015,2,1,0,31.03860759493671,0,Low
2015-02-18,48233.0,8.0,2778.0,5164.0,23:35:00,15.42,ERCOTWindIntegrationReport_2015.xlsx,2386.0,53.8,2015,2,2,0,17.356243252968692,0,Medium
2015-02-19,44579.0,8.0,6877.0,11154.0,22:52:00,34.2,ERCOTWindIntegrationReport_2015.xlsx,4277.0,61.66,2015,2,3,0,6.481389938935737,0,Medium
2015-02-20,35968.0,8.0,8871.0,10801.0,00:34:00,36.32,ERCOTWindIntegrationReport_2015.xlsx,1930.0,82.13,2015,2,4,0,4.054102795311091,1,Low
2015-02-21,34118.0,20.0,4097.0,8818.0,00:45:00,32.73,ERCOTWindIntegrationReport_2015.xlsx,4721.0,46.46,2015,2,5,1,8.325524646168862,0,Medium
2015-02-22,42982.0,20.0,4258.0,9280.0,12:17:00,25.59,ERCOTWindIntegrationReport_2015.xlsx,5022.0,45.88,2015,2,6,1,10.092040385066918,0,High
2015-02-23,54499.0,20.0,844.0,3208.0,02:55:00,8.67,ERCOTWindIntegrationReport_2015.xlsx,2364.0,26.31,2015,2,0,0,64.49585798816568,0,Medium
2015-02-24,51850.0,8.0,751.0,980.0,14:33:00,2.14,ERCOTWindIntegrationReport_2015.xlsx,229.0,76.63,2015,2,1,0,68.94946808510639,0,None
2015-02-25,49015.0,8.0,3684.0,5368.0,23:59:00,14.45,ERCOTWindIntegrationReport_2015.xlsx,1684.0,68.63,2015,2,2,0,13.301221166892809,0,Low
2015-02-26,48270.0,8.0,9547.0,9652.0,07:41:00,20.11,ERCOTWindIntegrationReport_2015.xlsx,105.0,98.91,2015,2,3,0,5.05550900712191,1,None
2015-02-27,52199.0,20.0,1323.0,5806.0,00:26:00,13.9,ERCOTWindIntegrationReport_2015.xlsx,4483.0,22.79,2015,2,4,0,39.42522658610272,0,Medium
2015-02-28,49215.0,11.0,820.0,1184.0,00:00:00,2.64,ERCOTWindIntegrationReport_2015.xlsx,364.0,69.26,2015,2,5,1,59.945188794153474,0,None
2015-03-01,44207.0,20.0,600.0,724.0,23:20:00,1.89,ERCOTWindIntegrationReport_2015.xlsx,124.0,82.87,2015,3,6,1,73.55574043261231,1,None
2015-03-02,46196.0,8.0,391.0,2129.0,23:59:00,5.92,ERCOTWindIntegrationReport_2015.xlsx,1738.0,18.37,2015,3,0,0,117.84693877551021,0,Low
2015-03-03,41616.0,8.0,4285.0,5523.0,04:03:00,16.19,ERCOTWindIntegrationReport_2015.xlsx,1238.0,77.58,2015,3,1,0,9.709752683154456,0,Low
2015-03-04,47119.0,20.0,5101.0,8660.0,11:22:00,22.51,ERCOTWindIntegrationReport_2015.xlsx,3559.0,58.9,2015,3,2,0,9.235397883183065,0,Medium
2015-03-05,51207.0,8.0,3550.0,5097.0,00:00:00,12.46,ERCOTWindIntegrationReport_2015.xlsx,1547.0,69.65,2015,3,3,0,14.420444945085892,0,Low
2015-03-06,53105.0,7.0,4856.0,6309.0,23:55:00,16.82,ERCOTWindIntegrationReport_2015.xlsx,1453.0,76.97,2015,3,4,0,10.933703932468601,0,Low
2015-03-07,41577.0,8.0,2730.0,6739.0,23:59:00,22.02,ERCOTWindIntegrationReport_2015.xlsx,4009.0,40.51,2015,3,5,1,15.224093738557306,0,Medium
2015-03-08,37613.0,21.0,1859.0,6786.0,00:04:00,22.26,ERCOTWindIntegrationReport_2015.xlsx,4927.0,27.39,2015,3,6,1,20.22204301075269,0,Medium
2015-03-09,38494.0,12.0,1025.0,2146.0,00:32:00,6.96,ERCOTWindIntegrationReport_2015.xlsx,1121.0,47.76,2015,3,0,0,37.51851851851852,0,Low
2015-03-10,36785.0,8.0,1095.0,2196.0,23:23:00,7.12,ERCOTWindIntegrationReport_2015.xlsx,1101.0,49.86,2015,3,1,0,33.56295620437956,0,Low
2015-03-11,36463.0,8.0,1400.0,3402.0,22:39:00,10.42,ERCOTWindIntegrationReport_2015.xlsx,2002.0,41.15,2015,3,2,0,26.026409707351892,0,Medium
2015-03-12,36259.0,8.0,1375.0,3073.0,00:10:00,10.45,ERCOTWindIntegrationReport_2015.xlsx,1698.0,44.74,2015,3,3,0,26.351017441860463,0,Low
2015-03-13,34317.0,11.0,754.0,3405.0,13:50:00,10.11,ERCOTWindIntegrationReport_2015.xlsx,2651.0,22.14,2015,3,4,0,45.45298013245033,0,Medium
2015-03-14,32582.0,21.0,2418.0,7543.0,14:08:00,24.05,ERCOTWindIntegrationReport_2015.xlsx,5125.0,32.06,2015,3,5,1,13.469202149648615,0,High
2015-03-15,33298.0,21.0,1251.0,2853.0,23:59:00,10.5,ERCOTWindIntegrationReport_2015.xlsx,1602.0,43.85,2015,3,6,1,26.595846645367413,0,Low
2015-03-16,35752.0,21.0,4370.0,7083.0,23:30:00,24.03,ERCOTWindIntegrationReport_2015.xlsx,2713.0,61.7,2015,3,0,0,8.179363989933654,0,Medium
2015-03-17,37558.0,21.0,2875.0,6966.0,00:00:00,24.54,ERCOTWindIntegrationReport_2015.xlsx,4091.0,41.27,2015,3,1,0,13.059109874826147,0,Medium
2015-03-18,36177.0,21.0,1859.0,5051.0,23:54:00,17.37,ERCOTWindIntegrationReport_2015.xlsx,3192.0,36.8,2015,3,2,0,19.45,0,Medium
2015-03-19,37057.0,21.0,3949.0,5841.0,23:59:00,19.89,ERCOTWindIntegrationReport_2015.xlsx,1892.0,67.61,2015,3,3,0,9.381518987341773,0,Low
2015-03-20,36178.0,14.0,1915.0,6319.0,03:29:00,24.31,ERCOTWindIntegrationReport_2015.xlsx,4404.0,30.31,2015,3,4,0,18.88204592901879,0,Medium
2015-03-21,33352.0,12.0,864.0,1342.0,17:46:00,4.28,ERCOTWindIntegrationReport_2015.xlsx,478.0,64.38,2015,3,5,1,38.557225433526014,0,None
2015-03-22,34487.0,21.0,1025.0,4600.0,23:59:00,16.89,ERCOTWindIntegrationReport_2015.xlsx,3575.0,22.28,2015,3,6,1,33.613060428849906,0,Medium
2015-03-23,37782.0,21.0,6258.0,9412.0,23:57:00,32.84,ERCOTWindIntegrationReport_2015.xlsx,3154.0,66.49,2015,3,0,0,6.036427544336156,0,Medium
2015-03-24,39646.0,18.0,1445.0,9733.0,02:08:00,37.74,ERCOTWindIntegrationReport_2015.xlsx,8288.0,14.85,2015,3,1,0,27.417704011065005,0,High
2015-03-25,40094.0,17.0,6855.0,9560.0,23:59:00,31.6,ERCOTWindIntegrationReport_2015.xlsx,2705.0,71.71,2015,3,2,0,5.848016336056009,0,Medium
2015-03-26,35100.0,21.0,1325.0,10189.0,01:00:00,36.04,ERCOTWindIntegrationReport_2015.xlsx,8864.0,13.0,2015,3,3,0,26.470588235294116,0,High
2015-03-27,35294.0,8.0,4780.0,6689.0,23:57:00,23.93,ERCOTWindIntegrationReport_2015.xlsx,1909.0,71.46,2015,3,4,0,7.382137628111273,0,Low
2015-03-28,34516.0,21.0,6432.0,9304.0,23:57:00,32.39,ERCOTWindIntegrationReport_2015.xlsx,2872.0,69.13,2015,3,5,1,5.3654593502254,0,Medium
2015-03-29,37865.0,21.0,8527.0,10318.0,02:10:00,40.58,ERCOTWindIntegrationReport_2015.xlsx,1791.0,82.64,2015,3,6,1,4.440079737335835,1,Low
2015-03-30,39831.0,21.0,3706.0,7636.0,23:57:00,25.11,ERCOTWindIntegrationReport_2015.xlsx,3930.0,48.53,2015,3,0,0,10.74480712166172,0,Medium
2015-03-31,41925.0,17.0,3159.0,8262.0,01:45:00,30.24,ERCOTWindIntegrationReport_2015.xlsx,5103.0,38.24,2015,3,1,0,13.26740506329114,0,High
2015-04-01,40185.0,21.0,8209.0,10430.0,23:48:00,32.72,ERCOTWindIntegrationReport_2015.xlsx,2221.0,78.71,2015,4,2,0,4.894640682095006,0,Medium
2015-04-02,44831.0,18.0,8732.0,10409.0,00:34:00,34.64,ERCOTWindIntegrationReport_2015.xlsx,1677.0,83.89,2015,4,3,0,5.13351654643307,1,Low
2015-04-03,39389.0,17.0,8695.0,10810.0,10:07:00,29.78,ERCOTWindIntegrationReport_2015.xlsx,2115.0,80.43,2015,4,4,0,4.529553817847286,1,Medium
2015-04-04,32826.0,21.0,3529.0,6043.0,01:43:00,22.18,ERCOTWindIntegrationReport_2015.xlsx,2514.0,58.4,2015,4,5,1,9.299150141643059,0,Medium
2015-04-05,33781.0,21.0,7617.0,9257.0,23:44:00,32.45,ERCOTWindIntegrationReport_2015.xlsx,1640.0,82.28,2015,4,6,1,4.434365975321607,1,Low
2015-04-06,41619.0,18.0,8919.0,10152.0,02:36:00,39.29,ERCOTWindIntegrationReport_2015.xlsx,1233.0,87.85,2015,4,0,0,4.665807174887893,1,Low
2015-04-07,45141.0,17.0,4252.0,9706.0,02:02:00,33.8,ERCOTWindIntegrationReport_2015.xlsx,5454.0,43.81,2015,4,1,0,10.613919586174465,0,High
2015-04-08,41632.0,17.0,8712.0,10669.0,18:21:00,26.11,ERCOTWindIntegrationReport_2015.xlsx,1957.0,81.66,2015,4,2,0,4.778147595546884,1,Low
2015-04-09,45263.0,17.0,3303.0,10585.0,03:46:00,36.92,ERCOTWindIntegrationReport_2015.xlsx,7282.0,31.2,2015,4,3,0,13.699455205811137,0,High
2015-04-10,35028.0,17.0,1873.0,7697.0,01:18:00,25.66,ERCOTWindIntegrationReport_2015.xlsx,5824.0,24.33,2015,4,4,0,18.691568836712914,0,High
2015-04-11,35114.0,21.0,7348.0,8945.0,23:55:00,29.74,ERCOTWindIntegrationReport_2015.xlsx,1597.0,82.15,2015,4,5,1,4.778065042862974,1,Low
2015-04-12,38754.0,21.0,6937.0,9638.0,01:21:00,34.71,ERCOTWindIntegrationReport_2015.xlsx,2701.0,71.98,2015,4,6,1,5.585759584894783,0,Medium
2015-04-13,42483.0,17.0,8314.0,8492.0,17:01:00,19.95,ERCOTWindIntegrationReport_2015.xlsx,178.0,97.9,2015,4,0,0,5.109200240529164,1,None
2015-04-14,37130.0,21.0,663.0,6500.0,00:08:00,20.75,ERCOTWindIntegrationReport_2015.xlsx,5837.0,10.2,2015,4,1,0,55.91867469879518,0,High
2015-04-15,40005.0,18.0,4563.0,9389.0,23:49:00,30.01,ERCOTWindIntegrationReport_2015.xlsx,4826.0,48.6,2015,4,2,0,8.765337423312884,0,Medium
2015-04-16,40755.0,16.0,5077.0,9398.0,00:11:00,30.94,ERCOTWindIntegrationReport_2015.xlsx,4321.0,54.02,2015,4,3,0,8.025797558093737,0,Medium
2015-04-17,39282.0,15.0,3563.0,6907.0,00:06:00,22.74,ERCOTWindIntegrationReport_2015.xlsx,3344.0,51.59,2015,4,4,0,11.021885521885523,0,Medium
2015-04-18,37661.0,17.0,4063.0,5176.0,18:07:00,13.95,ERCOTWindIntegrationReport_2015.xlsx,1113.0,78.5,2015,4,5,1,9.266978346456693,0,Low
2015-04-19,40824.0,18.0,7350.0,7963.0,16:18:00,19.63,ERCOTWindIntegrationReport_2015.xlsx,613.0,92.3,2015,4,6,1,5.553530131954836,1,Low
2015-04-20,36288.0,21.0,4154.0,7694.0,23:57:00,27.27,ERCOTWindIntegrationReport_2015.xlsx,3540.0,53.99,2015,4,0,0,8.733574007220216,0,Medium
2015-04-21,38184.0,21.0,4026.0,8795.0,23:55:00,29.24,ERCOTWindIntegrationReport_2015.xlsx,4769.0,45.78,2015,4,1,0,9.4819965234666,0,Medium
2015-04-22,40688.0,17.0,2758.0,8865.0,00:09:00,30.08,ERCOTWindIntegrationReport_2015.xlsx,6107.0,31.11,2015,4,2,0,14.747372236317506,0,High
2015-04-23,44543.0,17.0,4344.0,7387.0,21:25:00,17.57,ERCOTWindIntegrationReport_2015.xlsx,3043.0,58.81,2015,4,3,0,10.251553509781358,0,Medium
2015-04-24,42239.0,16.0,5217.0,7684.0,23:39:00,22.48,ERCOTWindIntegrationReport_2015.xlsx,2467.0,67.89,2015,4,4,0,8.094863932541204,0,Medium
2015-04-25,44988.0,18.0,5039.0,8410.0,02:26:00,28.44,ERCOTWindIntegrationReport_2015.xlsx,3371.0,59.92,2015,4,5,1,8.926190476190476,0,Medium
2015-04-26,43806.0,17.0,5334.0,9174.0,21:57:00,22.89,ERCOTWindIntegrationReport_2015.xlsx,3840.0,58.14,2015,4,6,1,8.211059044048735,0,Medium
2015-04-27,41491.0,17.0,5708.0,7774.0,19:55:00,19.62,ERCOTWindIntegrationReport_2015.xlsx,2066.0,73.42,2015,4,0,0,7.267647574005956,0,Medium
2015-04-28,35055.0,14.0,7357.0,9199.0,07:45:00,27.98,ERCOTWindIntegrationReport_2015.xlsx,1842.0,79.98,2015,4,1,0,4.76420222886654,0,Low
2015-04-29,36347.0,21.0,295.0,3267.0,06:22:00,10.37,ERCOTWindIntegrationReport_2015.xlsx,2972.0,9.03,2015,4,2,0,122.79391891891892,0,Medium
2015-04-30,41024.0,18.0,895.0,7010.0,23:58:00,23.44,ERCOTWindIntegrationReport_2015.xlsx,6115.0,12.77,2015,4,3,0,45.785714285714285,0,High
2015-05-01,42237.0,17.0,1796.0,7660.0,23:59:00,,ERCOTWindIntegrationReport_2015.xlsx,5864.0,23.45,2015,5,4,0,23.504173622704506,0,High
2015-05-02,41272.0,18.0,5327.0,9247.0,23:58:00,,ERCOTWindIntegrationReport_2015.xlsx,3920.0,57.61,2015,5,5,1,7.746246246246246,0,Medium
2015-05-03,41707.0,18.0,8409.0,9509.0,01:05:00,,ERCOTWindIntegrationReport_2015.xlsx,1100.0,88.43,2015,5,6,1,4.959215219976219,1,Low
2015-05-04,45419.0,17.0,9359.0,10547.0,18:07:00,,ERCOTWindIntegrationReport_2015.xlsx,1188.0,88.74,2015,5,0,0,4.852457264957265,1,Low
2015-05-05,42974.0,17.0,7462.0,9526.0,01:24:00,,ERCOTWindIntegrationReport_2015.xlsx,2064.0,78.33,2015,5,1,0,5.758274152485596,0,Medium
2015-05-06,46992.0,18.0,10101.0,10323.0,18:16:00,,ERCOTWindIntegrationReport_2015.xlsx,222.0,97.85,2015,5,2,0,4.651752128291427,1,None
2015-05-07,46577.0,17.0,7171.0,9422.0,00:20:00,,ERCOTWindIntegrationReport_2015.xlsx,2251.0,76.11,2015,5,3,0,6.494283324037926,0,Medium
2015-05-08,47384.0,17.0,8233.0,8425.0,16:42:00,,ERCOTWindIntegrationReport_2015.xlsx,192.0,97.72,2015,5,4,0,5.754675734758319,1,None
2015-05-09,45846.0,17.0,4793.0,8184.0,00:48:00,,ERCOTWindIntegrationReport_2015.xlsx,3391.0,58.57,2015,5,5,1,9.563204005006257,0,Medium
2015-05-10,41863.0,17.0,2124.0,6215.0,23:11:00,,ERCOTWindIntegrationReport_2015.xlsx,4091.0,34.18,2015,5,6,1,19.700235294117647,0,Medium
2015-05-11,40751.0,18.0,3256.0,8093.0,09:10:00,,ERCOTWindIntegrationReport_2015.xlsx,4837.0,40.23,2015,5,0,0,12.511820693890083,0,Medium
2015-05-12,38237.0,21.0,2625.0,4923.0,00:30:00,,ERCOTWindIntegrationReport_2015.xlsx,2298.0,53.32,2015,5,1,0,14.560929169840062,0,Medium
2015-05-13,38653.0,17.0,5885.0,7269.0,23:26:00,,ERCOTWindIntegrationReport_2015.xlsx,1384.0,80.96,2015,5,2,0,6.566938498131159,1,Low
2015-05-14,45698.0,17.0,5705.0,8056.0,21:24:00,,ERCOTWindIntegrationReport_2015.xlsx,2351.0,70.82,2015,5,3,0,8.008762705923589,0,Medium
2015-05-15,41315.0,14.0,6740.0,9951.0,22:25:00,,ERCOTWindIntegrationReport_2015.xlsx,3211.0,67.73,2015,5,4,0,6.128912624239727,0,Medium
2015-05-16,46919.0,18.0,8677.0,9157.0,00:11:00,,ERCOTWindIntegrationReport_2015.xlsx,480.0,94.76,2015,5,5,1,5.406660520857341,1,None
2015-05-17,41915.0,21.0,1952.0,4747.0,01:55:00,,ERCOTWindIntegrationReport_2015.xlsx,2795.0,41.12,2015,5,6,1,21.46185355862775,0,Medium
2015-05-18,53330.0,17.0,4268.0,7732.0,22:00:00,,ERCOTWindIntegrationReport_2015.xlsx,3464.0,55.2,2015,5,0,0,12.49238697587257,0,Medium
2015-05-19,49262.0,18.0,5811.0,9331.0,10:21:00,,ERCOTWindIntegrationReport_2015.xlsx,3520.0,62.28,2015,5,1,0,8.475911906400551,0,Medium
2015-05-20,51356.0,17.0,6500.0,8608.0,00:15:00,,ERCOTWindIntegrationReport_2015.xlsx,2108.0,75.51,2015,5,2,0,7.899707737271189,0,Medium
2015-05-21,38916.0,15.0,3210.0,6357.0,08:24:00,,ERCOTWindIntegrationReport_2015.xlsx,3147.0,50.5,2015,5,3,0,12.11958891311118,0,Medium
2015-05-22,40467.0,17.0,2981.0,7220.0,23:57:00,,ERCOTWindIntegrationReport_2015.xlsx,4239.0,41.29,2015,5,4,0,13.570422535211268,0,Medium
2015-05-23,41954.0,14.0,10552.0,10729.0,13:46:00,,ERCOTWindIntegrationReport_2015.xlsx,177.0,98.35,2015,5,5,1,3.9755519757414954,1,None
2015-05-24,40152.0,19.0,4786.0,8997.0,23:59:00,,ERCOTWindIntegrationReport_2015.xlsx,4211.0,53.2,2015,5,6,1,8.387716732818049,0,Medium
2015-05-25,43194.0,15.0,3536.0,9335.0,00:26:00,,ERCOTWindIntegrationReport_2015.xlsx,5799.0,37.88,2015,5,0,0,12.212044105173876,0,High
2015-05-26,48245.0,17.0,4342.0,6715.0,06:12:00,,ERCOTWindIntegrationReport_2015.xlsx,2373.0,64.66,2015,5,1,0,11.108680635505412,0,Medium
2015-05-27,51658.0,17.0,4780.0,8340.0,23:44:00,,ERCOTWindIntegrationReport_2015.xlsx,3560.0,57.31,2015,5,2,0,10.80485254130935,0,Medium
2015-05-28,53019.0,17.0,5814.0,8690.0,00:44:00,,ERCOTWindIntegrationReport_2015.xlsx,2876.0,66.9,2015,5,3,0,9.11762682717111,0,Medium
2015-05-29,49485.0,18.0,811.0,6378.0,01:56:00,,ERCOTWindIntegrationReport_2015.xlsx,5567.0,12.72,2015,5,4,0,60.94211822660098,0,High
2015-05-30,45435.0,16.0,2038.0,7697.0,02:05:00,,ERCOTWindIntegrationReport_2015.xlsx,5659.0,26.48,2015,5,5,1,22.282981853849925,0,High
2015-05-31,45325.0,18.0,601.0,4295.0,23:59:00,,ERCOTWindIntegrationReport_2015.xlsx,3694.0,13.99,2015,5,6,1,75.29069767441861,0,Medium
2015-06-01,51956.0,18.0,3897.0,7377.0,22:53:00,18.31,ERCOTWindIntegrationReport_2015.xlsx,3480.0,52.83,2015,6,0,0,13.328886608517188,0,Medium
2015-06-02,54549.0,17.0,6023.0,8432.0,23:12:00,20.87,ERCOTWindIntegrationReport_2015.xlsx,2409.0,71.43,2015,6,1,0,9.055278884462151,0,Medium
2015-06-03,56075.0,17.0,6636.0,9537.0,23:32:00,23.75,ERCOTWindIntegrationReport_2015.xlsx,2901.0,69.58,2015,6,2,0,8.44884737080006,0,Medium
2015-06-04,57204.0,17.0,6455.0,9713.0,01:11:00,27.82,ERCOTWindIntegrationReport_2015.xlsx,3258.0,66.46,2015,6,3,0,8.860594795539033,0,Medium
2015-06-05,56970.0,17.0,4999.0,8352.0,00:04:00,21.48,ERCOTWindIntegrationReport_2015.xlsx,3353.0,59.85,2015,6,4,0,11.394,0,Medium
2015-06-06,55322.0,17.0,2829.0,8271.0,11:26:00,22.92,ERCOTWindIntegrationReport_2015.xlsx,5442.0,34.2,2015,6,5,1,19.548409893992932,0,High
2015-06-07,55656.0,18.0,3094.0,6906.0,00:27:00,18.16,ERCOTWindIntegrationReport_2015.xlsx,3812.0,44.8,2015,6,6,1,17.98255250403877,0,Medium
2015-06-08,60489.0,17.0,891.0,4953.0,00:30:00,13.1,ERCOTWindIntegrationReport_2015.xlsx,4062.0,17.99,2015,6,0,0,67.8127802690583,0,Medium
2015-06-09,60031.0,16.0,646.0,3854.0,23:59:00,9.25,ERCOTWindIntegrationReport_2015.xlsx,3208.0,16.76,2015,6,1,0,92.78361669242659,0,Medium
2015-06-10,61745.0,17.0,3316.0,8926.0,23:59:00,20.7,ERCOTWindIntegrationReport_2015.xlsx,5610.0,37.15,2015,6,2,0,18.614712089237262,0,High
2015-06-11,60787.0,17.0,6071.0,10947.0,23:57:00,25.06,ERCOTWindIntegrationReport_2015.xlsx,4876.0,55.46,2015,6,3,0,10.011034255599473,0,Medium
2015-06-12,59292.0,16.0,7201.0,11090.0,00:50:00,27.04,ERCOTWindIntegrationReport_2015.xlsx,3889.0,64.93,2015,6,4,0,8.23271313524021,0,Medium
2015-06-13,53653.0,17.0,5118.0,8528.0,23:22:00,20.01,ERCOTWindIntegrationReport_2015.xlsx,3410.0,60.01,2015,6,5,1,10.481148661848017,0,Medium
2015-06-14,50782.0,17.0,3398.0,8266.0,00:05:00,20.52,ERCOTWindIntegrationReport_2015.xlsx,4868.0,41.11,2015,6,6,1,14.940276551927038,0,Medium
2015-06-15,55308.0,17.0,1197.0,6109.0,00:01:00,15.86,ERCOTWindIntegrationReport_2015.xlsx,4912.0,19.59,2015,6,0,0,46.1669449081803,0,Medium
2015-06-16,47313.0,17.0,2212.0,3180.0,21:36:00,7.23,ERCOTWindIntegrationReport_2015.xlsx,968.0,69.56,2015,6,1,0,21.379575237234523,0,Low
2015-06-17,48224.0,17.0,2559.0,2923.0,15:21:00,6.08,ERCOTWindIntegrationReport_2015.xlsx,364.0,87.55,2015,6,2,0,18.8375,1,None
2015-06-18,54661.0,17.0,1230.0,3912.0,23:45:00,9.58,ERCOTWindIntegrationReport_2015.xlsx,2682.0,31.44,2015,6,3,0,44.40373679935012,0,Medium
2015-06-19,55983.0,17.0,3300.0,8109.0,23:57:00,19.84,ERCOTWindIntegrationReport_2015.xlsx,4809.0,40.7,2015,6,4,0,16.959406240533173,0,Medium
2015-06-20,48875.0,16.0,7568.0,8891.0,12:45:00,18.59,ERCOTWindIntegrationReport_2015.xlsx,1323.0,85.12,2015,6,5,1,6.457259875809222,1,Low
2015-06-21,47519.0,15.0,5424.0,8274.0,22:14:00,19.16,ERCOTWindIntegrationReport_2015.xlsx,2850.0,65.55,2015,6,6,1,8.75926267281106,0,Medium
2015-06-22,57319.0,17.0,9241.0,9414.0,16:20:00,16.39,ERCOTWindIntegrationReport_2015.xlsx,173.0,98.16,2015,6,0,0,6.202012551395802,1,None
2015-06-23,59558.0,17.0,5899.0,6627.0,00:13:00,16.36,ERCOTWindIntegrationReport_2015.xlsx,728.0,89.01,2015,6,1,0,10.09457627118644,1,Low
2015-06-24,61432.0,17.0,4445.0,6419.0,01:45:00,17.28,ERCOTWindIntegrationReport_2015.xlsx,1974.0,69.25,2015,6,2,0,13.81736392262708,0,Low
2015-06-25,61578.0,17.0,2973.0,7805.0,23:59:00,17.76,ERCOTWindIntegrationReport_2015.xlsx,4832.0,38.09,2015,6,3,0,20.70544720914593,0,Medium
2015-06-26,60482.0,16.0,2078.0,8577.0,02:23:00,22.6,ERCOTWindIntegrationReport_2015.xlsx,6499.0,24.23,2015,6,4,0,29.09187109187109,0,High
2015-06-27,54239.0,17.0,3029.0,3142.0,16:33:00,5.78,ERCOTWindIntegrationReport_2015.xlsx,113.0,96.4,2015,6,5,1,17.9006600660066,1,None
2015-06-28,53308.0,17.0,1201.0,5818.0,23:55:00,14.7,ERCOTWindIntegrationReport_2015.xlsx,4617.0,20.64,2015,6,6,1,44.349417637271216,0,Medium
2015-06-29,60105.0,17.0,2377.0,6344.0,01:19:00,17.6,ERCOTWindIntegrationReport_2015.xlsx,3967.0,37.47,2015,6,0,0,25.275441547518923,0,Medium
2015-06-30,56890.0,15.0,1088.0,6544.0,02:42:00,17.89,ERCOTWindIntegrationReport_2015.xlsx,5456.0,16.63,2015,6,1,0,52.24058769513315,0,High
2015-07-01,53773.0,16.0,5237.0,7710.0,23:58:00,19.67,ERCOTWindIntegrationReport_2015.xlsx,2473.0,67.92,2015,7,2,0,10.26594119893089,0,Medium
2015-07-02,57505.0,17.0,3295.0,8031.0,00:25:00,21.28,ERCOTWindIntegrationReport_2015.xlsx,4736.0,41.03,2015,7,3,0,17.446905339805824,0,Medium
2015-07-03,54510.0,17.0,2329.0,5125.0,02:44:00,14.22,ERCOTWindIntegrationReport_2015.xlsx,2796.0,45.44,2015,7,4,0,23.394849785407725,0,Medium
2015-07-04,54755.0,16.0,3845.0,6768.0,23:59:00,16.22,ERCOTWindIntegrationReport_2015.xlsx,2923.0,56.81,2015,7,5,1,14.236869474778992,0,Medium
2015-07-05,56405.0,18.0,6674.0,9934.0,23:54:00,22.87,ERCOTWindIntegrationReport_2015.xlsx,3260.0,67.18,2015,7,6,1,8.450187265917602,0,Medium
2015-07-06,59930.0,17.0,7841.0,10115.0,01:10:00,25.11,ERCOTWindIntegrationReport_2015.xlsx,2274.0,77.52,2015,7,0,0,7.6421831165519,0,Medium
2015-07-07,57189.0,16.0,3615.0,5221.0,01:26:00,13.03,ERCOTWindIntegrationReport_2015.xlsx,1606.0,69.24,2015,7,1,0,15.81554203539823,0,Low
2015-07-08,55242.0,17.0,3078.0,7287.0,23:17:00,16.4,ERCOTWindIntegrationReport_2015.xlsx,4209.0,42.24,2015,7,2,0,17.94153946086392,0,Medium
2015-07-09,61132.0,17.0,7790.0,8736.0,18:15:00,14.68,ERCOTWindIntegrationReport_2015.xlsx,946.0,89.17,2015,7,3,0,7.846489539211912,1,Low
2015-07-10,61174.0,17.0,7018.0,8395.0,02:02:00,22.36,ERCOTWindIntegrationReport_2015.xlsx,1377.0,83.6,2015,7,4,0,8.715486536543667,1,Low
2015-07-11,58805.0,17.0,4324.0,8823.0,23:53:00,20.19,ERCOTWindIntegrationReport_2015.xlsx,4499.0,49.01,2015,7,5,1,13.596531791907514,0,Medium
2015-07-12,60501.0,18.0,3690.0,9492.0,02:29:00,25.36,ERCOTWindIntegrationReport_2015.xlsx,5802.0,38.87,2015,7,6,1,16.391492820373884,0,High
2015-07-13,64922.0,17.0,2902.0,8702.0,01:40:00,21.86,ERCOTWindIntegrationReport_2015.xlsx,5800.0,33.35,2015,7,0,0,22.363761625904235,0,High
2015-07-14,65134.0,17.0,3687.0,9058.0,01:06:00,21.57,ERCOTWindIntegrationReport_2015.xlsx,5371.0,40.7,2015,7,1,0,17.661062906724514,0,High
2015-07-15,64558.0,17.0,4469.0,8233.0,02:13:00,21.08,ERCOTWindIntegrationReport_2015.xlsx,3764.0,54.28,2015,7,2,0,14.442505592841163,0,Medium
